"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","shape_id","peak_offpeak"
"5","A308F0B7","GO101_25_2","Montauk","2","0","03FFAF24","0"
"5","A308F0B7","GO101_25_3","Jamaica","3","1","03FFAF24W","0"
"5","A308F0B7","GO101_25_4","Montauk","4","0","03FFAF24","0"
"5","A308F0B7","GO101_25_5","Penn Station","5","1","077BA7EAW","1"
"5","A308F0B7","GO101_25_7","Long Island City","7","1","E1567DD0W","1"
"5","6855E704","GO101_25_8","Montauk","8","0","03FFAF24","0"
"5","2A986CA7","GO101_25_10","Montauk","10","0","03FFAF24","0"
"5","5B12B469","GO101_25_11","Hunterspoint Avenue","11","1","6167D1C4W","0"
"5","2A986CA7","GO101_25_12","Montauk","12","0","6167D1C4","0"
"5","A308F0B7","GO101_25_13","Jamaica","13","1","03FFAF24W","0"
"5","31DAFE4A","GO101_25_14","Montauk","14","0","5D287D06","1"
"5","2A986CA7","GO101_25_16","Montauk","16","0","5D287D06","1"
"5","A308F0B7","GO101_25_17","Jamaica","17","1","03FFAF24W","0"
"5","6855E704","GO101_25_18","Montauk","18","0","6167D1C4","1"
"5","2A986CA7","GO101_25_18_1","Montauk","18","0","6167D1C4","1"
"5","52A8E29C","GO101_25_20","Montauk","20","0","5D287D06","1"
"5","587FC5EA","GO101_25_20_1","Montauk","20","0","5D287D06","1"
"5","A308F0B7","GO101_25_21","Jamaica","21","1","03FFAF24W","0"
"5","A308F0B7","GO101_25_22","Montauk","22","0","03FFAF24","1"
"5","A308F0B7","GO101_25_26","Montauk","26","0","03FFAF24","0"
"5","A308F0B7","GO101_25_31","Babylon","31","1","C47E4DA6W","1"
"5","83453A8B","GO101_25_32","Speonk","32","0","C47E4DA6","0"
"5","A308F0B7","GO101_25_35","Long Island City","35","1","FAB78717W","1"
"5","A308F0B7","GO101_25_36","Speonk","36","0","C47E4DA6","0"
"5","A308F0B7","GO101_25_37","Long Island City","37","1","FAB78717W","1"
"5","A308F0B7","GO101_25_38","Speonk","38","0","C47E4DA6","0"
"5","A308F0B7","GO101_25_39","Penn Station","39","1","4687B150W","1"
"5","A308F0B7","GO101_25_40","Speonk","40","0","C47E4DA6","1"
"5","A308F0B7","GO101_25_41","Babylon","41","1","C47E4DA6W","1"
"5","6855E704","GO101_25_43","Babylon","43","1","C47E4DA6W","0"
"5","A308F0B7","GO101_25_44","Speonk","44","0","4687B150","1"
"5","A308F0B7","GO101_25_45","Jamaica","45","1","2C29C908W","0"
"5","A308F0B7","GO101_25_46","Speonk","46","0","C47E4DA6","1"
"5","A308F0B7","GO101_25_47","Jamaica","47","1","2C29C908W","0"
"5","A308F0B7","GO101_25_48","Speonk","48","0","2C29C908","0"
"5","A308F0B7","GO101_25_49","Jamaica","49","1","2C29C908W","0"
"5","A308F0B7","GO101_25_56","Patchogue","56","0","7A51E605","0"
"5","A308F0B7","GO101_25_57","Babylon","57","1","7A51E605W","1"
"5","A308F0B7","GO101_25_58","Patchogue","58","0","7A51E605","0"
"5","A308F0B7","GO101_25_59","Babylon","59","1","7A51E605W","0"
"5","A308F0B7","GO101_25_60","Patchogue","60","0","7A51E605","0"
"5","A308F0B7","GO101_25_61","Babylon","61","1","7A51E605W","0"
"5","A308F0B7","GO101_25_62","Patchogue","62","0","4FA72919","0"
"5","A308F0B7","GO101_25_63","Babylon","63","1","7A51E605W","0"
"5","A308F0B7","GO101_25_64","Patchogue","64","0","7A51E605","0"
"5","2A986CA7","GO101_25_66","Patchogue","66","0","7A51E605","0"
"5","A308F0B7","GO101_25_67","Babylon","67","1","7A51E605W","0"
"5","A308F0B7","GO101_25_68","Patchogue","68","0","7A51E605","0"
"5","A308F0B7","GO101_25_69","Babylon","69","1","7A51E605W","0"
"5","6855E704","GO101_25_71","Babylon","71","1","7A51E605W","0"
"5","A308F0B7","GO101_25_73","Babylon","73","1","7A51E605W","0"
"5","A308F0B7","GO101_25_74","Patchogue","74","0","7A51E605","0"
"5","A308F0B7","GO101_25_75","Babylon","75","1","7A51E605W","0"
"5","A308F0B7","GO101_25_76","Patchogue","76","0","CE41583F","0"
"5","A308F0B7","GO101_25_77","Babylon","77","1","7A51E605W","0"
"5","A308F0B7","GO101_25_78","Patchogue","78","0","7A51E605","0"
"5","A308F0B7","GO101_25_79","Jamaica","79","1","4FA72919W","0"
"5","A308F0B7","GO101_25_80","Patchogue","80","0","1CDF3AB7","1"
"5","A308F0B7","GO101_25_82","Patchogue","82","0","7A51E605","1"
"5","A308F0B7","GO101_25_84","Patchogue","84","0","7A51E605","0"
"5","2A986CA7","GO101_25_89","Babylon","89","1","7A51E605W","0"
"5","A308F0B7","GO101_25_90","Amagansett","90","0","280AD1DB","0"
"5","A308F0B7","GO101_25_91","Hampton Bays","91","1","84C8040BW","0"
"5","A308F0B7","GO101_25_92","Montauk","92","0","1A411A78","0"
"5","A308F0B7","GO101_25_93","Speonk","93","1","EB92ADDEW","0"
"5","6855E704","GO101_25_94","Montauk","94","0","EB92ADDE","0"
"5","6855E704","GO101_25_95","Speonk","95","1","EB92ADDEW","0"
"5","2A986CA7","GO101_25_99","Babylon","99","1","C47E4DA6W","0"
"1","A308F0B7","GO101_25_101","Penn Station","101","1","DF671E6CW","0"
"1","A308F0B7","GO101_25_102","Babylon","102","0","DF671E6C","0"
"1","A308F0B7","GO101_25_103","Penn Station","103","1","DF671E6CW","0"
"1","A308F0B7","GO101_25_104","Babylon","104","0","DF671E6C","0"
"1","A308F0B7","GO101_25_105","Penn Station","105","1","DF671E6CW","0"
"1","A308F0B7","GO101_25_107","Penn Station","107","1","DF671E6CW","0"
"1","A308F0B7","GO101_25_109","Penn Station","109","1","DF671E6CW","0"
"1","A308F0B7","GO101_25_111","Penn Station","111","1","DF671E6CW","0"
"1","A308F0B7","GO101_25_119","Penn Station","119","1","DF671E6CW","1"
"1","A308F0B7","GO101_25_120","Babylon","120","0","DF671E6C","0"
"1","A308F0B7","GO101_25_121","Penn Station","121","1","DF671E6CW","1"
"1","A308F0B7","GO101_25_122","Babylon","122","0","A8F61878","0"
"1","A308F0B7","GO101_25_123","Penn Station","123","1","DF671E6CW","1"
"1","A308F0B7","GO101_25_124","Babylon","124","0","DF671E6C","0"
"1","A308F0B7","GO101_25_125","Penn Station","125","1","DF671E6CW","1"
"1","A308F0B7","GO101_25_127","Penn Station","127","1","DF671E6CW","1"
"1","A308F0B7","GO101_25_128","Babylon","128","0","DF671E6C","0"
"1","A308F0B7","GO101_25_129","Penn Station","129","1","DF671E6CW","1"
"1","A308F0B7","GO101_25_130","Babylon","130","0","DF671E6C","0"
"1","A308F0B7","GO101_25_131","Penn Station","131","1","DF671E6CW","1"
"1","A308F0B7","GO101_25_132","Babylon","132","0","DF671E6C","0"
"1","A308F0B7","GO101_25_133","Penn Station","133","1","DF671E6CW","1"
"1","A308F0B7","GO101_25_134","Babylon","134","0","DF671E6C","0"
"1","A308F0B7","GO101_25_135","Penn Station","135","1","DF671E6CW","1"
"1","A308F0B7","GO101_25_136","Babylon","136","0","DF671E6C","0"
"1","A308F0B7","GO101_25_137","Penn Station","137","1","A8F61878W","0"
"1","A308F0B7","GO101_25_138","Babylon","138","0","DF671E6C","0"
"1","A308F0B7","GO101_25_139","Penn Station","139","1","DF671E6CW","0"
"1","2A986CA7","GO101_25_140","Babylon","140","0","FB641511","0"
"1","A308F0B7","GO101_25_141","Penn Station","141","1","DF671E6CW","0"
"1","A308F0B7","GO101_25_143","Penn Station","143","1","DF671E6CW","0"
"1","A308F0B7","GO101_25_144","Babylon","144","0","DF671E6C","0"
"1","A308F0B7","GO101_25_145","Penn Station","145","1","DF671E6CW","0"
"1","A308F0B7","GO101_25_146","Babylon","146","0","DF671E6C","0"
"1","A308F0B7","GO101_25_147","Penn Station","147","1","DF671E6CW","0"
"1","A308F0B7","GO101_25_148","Babylon","148","0","DF671E6C","0"
"1","A308F0B7","GO101_25_149","Penn Station","149","1","DF671E6CW","0"
"1","A308F0B7","GO101_25_150","Babylon","150","0","DF671E6C","0"
"1","A308F0B7","GO101_25_152","Babylon","152","0","DF671E6C","0"
"1","A308F0B7","GO101_25_155","Penn Station","155","1","DF671E6CW","0"
"1","A308F0B7","GO101_25_156","Babylon","156","0","DF671E6C","0"
"1","A308F0B7","GO101_25_157","Penn Station","157","1","DF671E6CW","0"
"1","A308F0B7","GO101_25_158","Babylon","158","0","DF671E6C","0"
"1","A308F0B7","GO101_25_159","Penn Station","159","1","DF671E6CW","0"
"1","A308F0B7","GO101_25_160","Babylon","160","0","DF671E6C","0"
"1","A308F0B7","GO101_25_161","Penn Station","161","1","DF671E6CW","0"
"1","A308F0B7","GO101_25_162","Babylon","162","0","DF671E6C","0"
"1","A308F0B7","GO101_25_163","Penn Station","163","1","DF671E6CW","0"
"1","A308F0B7","GO101_25_164","Babylon","164","0","DF671E6C","0"
"1","A308F0B7","GO101_25_165","Penn Station","165","1","DF671E6CW","0"
"1","A308F0B7","GO101_25_166","Babylon","166","0","DF671E6C","0"
"1","A308F0B7","GO101_25_167","Penn Station","167","1","DF671E6CW","0"
"1","A308F0B7","GO101_25_168","Babylon","168","0","DF671E6C","1"
"1","A308F0B7","GO101_25_169","Penn Station","169","1","DF671E6CW","0"
"1","A308F0B7","GO101_25_170","Babylon","170","0","DF671E6C","1"
"1","A308F0B7","GO101_25_171","Penn Station","171","1","DF671E6CW","0"
"1","A308F0B7","GO101_25_172","Babylon","172","0","DF671E6C","1"
"1","A308F0B7","GO101_25_173","Penn Station","173","1","A8F61878W","0"
"1","A308F0B7","GO101_25_174","Babylon","174","0","DF671E6C","1"
"1","A308F0B7","GO101_25_175","Penn Station","175","1","DF671E6CW","0"
"1","A308F0B7","GO101_25_176","Babylon","176","0","DF671E6C","1"
"1","A308F0B7","GO101_25_177","Penn Station","177","1","DF671E6CW","0"
"1","A308F0B7","GO101_25_178","Babylon","178","0","DF671E6C","1"
"1","A308F0B7","GO101_25_179","Penn Station","179","1","DF671E6CW","0"
"1","A308F0B7","GO101_25_180","Babylon","180","0","DF671E6C","1"
"1","A308F0B7","GO101_25_181","Penn Station","181","1","DF671E6CW","0"
"1","A308F0B7","GO101_25_182","Babylon","182","0","DF671E6C","1"
"1","A308F0B7","GO101_25_183","Penn Station","183","1","DF671E6CW","0"
"1","A308F0B7","GO101_25_184","Babylon","184","0","DF671E6C","0"
"1","A308F0B7","GO101_25_185","Penn Station","185","1","DF671E6CW","0"
"1","A308F0B7","GO101_25_186","Babylon","186","0","DF671E6C","0"
"1","A308F0B7","GO101_25_187","Penn Station","187","1","DF671E6CW","0"
"1","A308F0B7","GO101_25_188","Babylon","188","0","DF671E6C","0"
"1","A308F0B7","GO101_25_189","Penn Station","189","1","DF671E6CW","0"
"1","A308F0B7","GO101_25_190","Babylon","190","0","DF671E6C","0"
"1","A308F0B7","GO101_25_191","Penn Station","191","1","DF671E6CW","0"
"1","A308F0B7","GO101_25_192","Babylon","192","0","DF671E6C","0"
"1","A308F0B7","GO101_25_193","Penn Station","193","1","DF671E6CW","0"
"1","A308F0B7","GO101_25_194","Babylon","194","0","DF671E6C","0"
"1","A308F0B7","GO101_25_195","Penn Station","195","1","DF671E6CW","0"
"1","A308F0B7","GO101_25_196","Babylon","196","0","DF671E6C","0"
"1","A308F0B7","GO101_25_197","Penn Station","197","1","DF671E6CW","0"
"1","A308F0B7","GO101_25_198","Babylon","198","0","DF671E6C","0"
"1","A308F0B7","GO101_25_202","Babylon","202","0","88D56B42","0"
"1","A308F0B7","GO101_25_215","Atlantic Terminal","215","1","C85CC273W","1"
"1","A308F0B7","GO101_25_217","Grand Central","217","1","88D56B42W","1"
"1","A308F0B7","GO101_25_220","Babylon","220","0","88D56B42","0"
"1","A308F0B7","GO101_25_221","Grand Central","221","1","88D56B42W","1"
"1","A308F0B7","GO101_25_222","Babylon","222","0","88D56B42","0"
"1","A308F0B7","GO101_25_223","Grand Central","223","1","88D56B42W","1"
"1","A308F0B7","GO101_25_224","Babylon","224","0","88D56B42","0"
"1","A308F0B7","GO101_25_227","Grand Central","227","1","88D56B42W","1"
"1","A308F0B7","GO101_25_229","Grand Central","229","1","88D56B42W","1"
"1","A308F0B7","GO101_25_231","Grand Central","231","1","88D56B42W","1"
"1","A308F0B7","GO101_25_233","Grand Central","233","1","88D56B42W","1"
"1","A308F0B7","GO101_25_241","Grand Central","241","1","88D56B42W","0"
"1","A308F0B7","GO101_25_257","Grand Central","257","1","88D56B42W","0"
"1","A308F0B7","GO101_25_258","Babylon","258","0","88D56B42","0"
"1","A308F0B7","GO101_25_261","Grand Central","261","1","88D56B42W","0"
"1","A308F0B7","GO101_25_262","Babylon","262","0","88D56B42","0"
"1","A308F0B7","GO101_25_263","Grand Central","263","1","88D56B42W","0"
"1","A308F0B7","GO101_25_265","Grand Central","265","1","88D56B42W","0"
"1","A308F0B7","GO101_25_266","Babylon","266","0","88D56B42","1"
"1","A308F0B7","GO101_25_267","Grand Central","267","1","88D56B42W","0"
"1","A308F0B7","GO101_25_268","Babylon","268","0","88D56B42","1"
"1","A308F0B7","GO101_25_270","Babylon","270","0","88D56B42","1"
"1","A308F0B7","GO101_25_271","Grand Central","271","1","88D56B42W","0"
"1","A308F0B7","GO101_25_272","Babylon","272","0","88D56B42","1"
"1","A308F0B7","GO101_25_273","Grand Central","273","1","88D56B42W","0"
"1","A308F0B7","GO101_25_274","Babylon","274","0","88D56B42","1"
"1","A308F0B7","GO101_25_275","Grand Central","275","1","88D56B42W","0"
"1","A308F0B7","GO101_25_276","Babylon","276","0","88D56B42","1"
"1","A308F0B7","GO101_25_284","Freeport","284","0","4BD1FCF2","0"
"1","A308F0B7","GO101_25_286","Babylon","286","0","88D56B42","0"
"1","A308F0B7","GO101_25_288","Babylon","288","0","88D56B42","0"
"1","A308F0B7","GO101_25_290","Babylon","290","0","88D56B42","0"
"1","A308F0B7","GO101_25_292","Babylon","292","0","88D56B42","0"
"1","A308F0B7","GO101_25_298","Babylon","298","0","C85CC273","1"
"3","44748594","GO101_25_502","Oyster Bay","502","0","FBDED0B3","0"
"3","939CA82E","GO101_25_502_1","Oyster Bay","502","0","FBDED0B3","0"
"3","A308F0B7","GO101_25_503","Jamaica","503","1","FBDED0B3W","1"
"3","A308F0B7","GO101_25_505","Penn Station","505","1","DF79570EW","1"
"3","A308F0B7","GO101_25_507","Jamaica","507","1","FBDED0B3W","1"
"3","A308F0B7","GO101_25_508","Oyster Bay","508","0","FBDED0B3","0"
"3","A308F0B7","GO101_25_509","Hunterspoint Avenue","509","1","5AA7B37AW","1"
"3","A308F0B7","GO101_25_510","Oyster Bay","510","0","FBDED0B3","0"
"3","A308F0B7","GO101_25_512","Oyster Bay","512","0","FBDED0B3","0"
"3","A308F0B7","GO101_25_513","Penn Station","513","1","DF79570EW","1"
"3","A308F0B7","GO101_25_515","Long Island City","515","1","2CFE6B24W","1"
"3","A308F0B7","GO101_25_516","Oyster Bay","516","0","FBDED0B3","0"
"3","A308F0B7","GO101_25_519","Jamaica","519","1","FBDED0B3W","0"
"3","A308F0B7","GO101_25_521","Jamaica","521","1","FBDED0B3W","0"
"3","A308F0B7","GO101_25_550","Oyster Bay","550","0","FBDED0B3","0"
"3","A308F0B7","GO101_25_552","Oyster Bay","552","0","FBDED0B3","0"
"3","A308F0B7","GO101_25_555","Jamaica","555","1","FBDED0B3W","0"
"3","A308F0B7","GO101_25_556","Oyster Bay","556","0","FBDED0B3","0"
"3","A308F0B7","GO101_25_557","Jamaica","557","1","FBDED0B3W","0"
"3","A308F0B7","GO101_25_558","Oyster Bay","558","0","5AA7B37A","0"
"3","A308F0B7","GO101_25_559","Jamaica","559","1","FBDED0B3W","0"
"3","A308F0B7","GO101_25_560","Oyster Bay","560","0","FBDED0B3","1"
"3","A308F0B7","GO101_25_562","Oyster Bay","562","0","FBDED0B3","1"
"3","6855E704","GO101_25_563","Jamaica","563","1","FBDED0B3W","0"
"3","A308F0B7","GO101_25_565","Jamaica","565","1","FBDED0B3W","0"
"3","A308F0B7","GO101_25_566","Oyster Bay","566","0","DF79570E","1"
"3","A308F0B7","GO101_25_567","Jamaica","567","1","FBDED0B3W","0"
"3","A308F0B7","GO101_25_568","Oyster Bay","568","0","2CFE6B24","1"
"3","A308F0B7","GO101_25_569","Jamaica","569","1","FBDED0B3W","0"
"3","A308F0B7","GO101_25_570","Oyster Bay","570","0","FBDED0B3","1"
"3","A308F0B7","GO101_25_571","Jamaica","571","1","FBDED0B3W","0"
"3","A308F0B7","GO101_25_574","Oyster Bay","574","0","FBDED0B3","0"
"3","A308F0B7","GO101_25_575","Jamaica","575","1","FBDED0B3W","0"
"3","A308F0B7","GO101_25_576","Oyster Bay","576","0","FBDED0B3","0"
"3","A308F0B7","GO101_25_578","Oyster Bay","578","0","FBDED0B3","0"
"3","2A986CA7","GO101_25_593","Jamaica","593","1","FBDED0B3W","0"
"10","A308F0B7","GO101_25_600","Port Jefferson","600","0","DECD0CE9","0"
"10","A308F0B7","GO101_25_604","Port Jefferson","604","0","6503B9AB","0"
"10","A308F0B7","GO101_25_606","Port Jefferson","606","0","DECD0CE9","0"
"10","A308F0B7","GO101_25_607","Huntington","607","1","DECD0CE9W","1"
"10","A308F0B7","GO101_25_608","Port Jefferson","608","0","6503B9AB","0"
"10","A308F0B7","GO101_25_609","Long Island City","609","1","4C209B4EW","1"
"10","A308F0B7","GO101_25_610","Port Jefferson","610","0","DECD0CE9","0"
"10","A308F0B7","GO101_25_611","Long Island City","611","1","4C209B4EW","1"
"10","A308F0B7","GO101_25_613","Penn Station","613","1","A1D86BDAW","1"
"10","A308F0B7","GO101_25_614","Port Jefferson","614","0","901F9009","0"
"10","A308F0B7","GO101_25_615","Hunterspoint Avenue","615","1","DCCDE88CW","1"
"10","A308F0B7","GO101_25_617","Long Island City","617","1","4C209B4EW","1"
"10","A308F0B7","GO101_25_619","Penn Station","619","1","A1D86BDAW","1"
"10","A308F0B7","GO101_25_621","Hunterspoint Avenue","621","1","DCCDE88CW","1"
"10","A308F0B7","GO101_25_623","Huntington","623","1","DECD0CE9W","0"
"10","A308F0B7","GO101_25_625","Hicksville","625","1","901F9009W","0"
"10","A308F0B7","GO101_25_627","Jamaica","627","1","6503B9ABW","0"
"10","A308F0B7","GO101_25_629","Huntington","629","1","DECD0CE9W","0"
"10","A308F0B7","GO101_25_650","Port Jefferson","650","0","DECD0CE9","0"
"10","A308F0B7","GO101_25_652","Port Jefferson","652","0","DECD0CE9","0"
"10","A308F0B7","GO101_25_653","Huntington","653","1","DECD0CE9W","0"
"10","A308F0B7","GO101_25_654","Port Jefferson","654","0","DECD0CE9","0"
"10","A308F0B7","GO101_25_655","Huntington","655","1","DECD0CE9W","0"
"10","A308F0B7","GO101_25_656","Port Jefferson","656","0","4C209B4E","0"
"10","A308F0B7","GO101_25_657","Jamaica","657","1","6503B9ABW","0"
"10","A308F0B7","GO101_25_658","Port Jefferson","658","0","DCCDE88C","1"
"10","A308F0B7","GO101_25_659","Jamaica","659","1","6503B9ABW","0"
"10","A308F0B7","GO101_25_660","Port Jefferson","660","0","A1D86BDA","1"
"10","A308F0B7","GO101_25_661","Huntington","661","1","38E56A97W","0"
"10","A308F0B7","GO101_25_662","Port Jefferson","662","0","4C209B4E","1"
"10","A308F0B7","GO101_25_663","Huntington","663","1","DECD0CE9W","0"
"10","A308F0B7","GO101_25_664","Port Jefferson","664","0","A1D86BDA","1"
"10","A308F0B7","GO101_25_665","Huntington","665","1","DECD0CE9W","0"
"10","A308F0B7","GO101_25_667","Huntington","667","1","DECD0CE9W","0"
"10","A308F0B7","GO101_25_668","Port Jefferson","668","0","DCCDE88C","1"
"10","A308F0B7","GO101_25_670","Port Jefferson","670","0","DECD0CE9","1"
"10","A308F0B7","GO101_25_672","Port Jefferson","672","0","DECD0CE9","0"
"10","A308F0B7","GO101_25_674","Port Jefferson","674","0","6503B9AB","0"
"10","A308F0B7","GO101_25_676","Port Jefferson","676","0","DECD0CE9","0"
"10","A308F0B7","GO101_25_698","Port Jefferson","698","0","4C209B4E","1"
"2","A308F0B7","GO101_25_701","Grand Central","701","1","BBA47E8EW","0"
"2","247E0C8F","GO101_25_702","Hempstead","702","0","BBA47E8E","0"
"2","CF537A7F","GO101_25_702_1","Hempstead","702","0","BBA47E8E","0"
"2","939CA82E","GO101_25_702_2","Hempstead","702","0","BBA47E8E","0"
"2","44748594","GO101_25_703","Penn Station","703","1","A6CFAE20W","0"
"2","939CA82E","GO101_25_703_2","Penn Station","703","1","A6CFAE20W","0"
"2","247E0C8F","GO101_25_704","Hempstead","704","0","BBA47E8E","0"
"2","CF537A7F","GO101_25_704_1","Hempstead","704","0","BBA47E8E","0"
"2","939CA82E","GO101_25_704_2","Hempstead","704","0","BBA47E8E","0"
"2","A308F0B7","GO101_25_705","Penn Station","705","1","A6CFAE20W","0"
"2","247E0C8F","GO101_25_706","Hempstead","706","0","A6CFAE20","0"
"2","CF537A7F","GO101_25_706_1","Hempstead","706","0","A6CFAE20","0"
"2","939CA82E","GO101_25_706_2","Hempstead","706","0","A6CFAE20","0"
"2","A308F0B7","GO101_25_707","Penn Station","707","1","A6CFAE20W","0"
"2","A308F0B7","GO101_25_709","Grand Central","709","1","BBA47E8EW","0"
"2","A308F0B7","GO101_25_710","Hempstead","710","0","A6CFAE20","0"
"2","A308F0B7","GO101_25_711","Penn Station","711","1","A6CFAE20W","1"
"2","A308F0B7","GO101_25_712","Hempstead","712","0","BBA47E8E","0"
"2","A308F0B7","GO101_25_713","Penn Station","713","1","A6CFAE20W","1"
"2","A308F0B7","GO101_25_714","Hempstead","714","0","A6CFAE20","0"
"2","A308F0B7","GO101_25_716","Hempstead","716","0","BBA47E8E","0"
"2","A308F0B7","GO101_25_717","Grand Central","717","1","BBA47E8EW","1"
"2","A308F0B7","GO101_25_718","Hempstead","718","0","BBA47E8E","0"
"2","A308F0B7","GO101_25_719","Grand Central","719","1","BBA47E8EW","1"
"2","A308F0B7","GO101_25_721","Atlantic Terminal","721","1","4BEEF5BFW","1"
"2","A308F0B7","GO101_25_722","Hempstead","722","0","BBA47E8E","0"
"2","A308F0B7","GO101_25_723","Penn Station","723","1","A6CFAE20W","1"
"2","A308F0B7","GO101_25_724","Hempstead","724","0","BBA47E8E","0"
"2","A308F0B7","GO101_25_725","Grand Central","725","1","BBA47E8EW","1"
"2","A308F0B7","GO101_25_727","Atlantic Terminal","727","1","4BEEF5BFW","1"
"2","A308F0B7","GO101_25_729","Grand Central","729","1","BBA47E8EW","1"
"2","A308F0B7","GO101_25_731","Penn Station","731","1","A6CFAE20W","0"
"2","A308F0B7","GO101_25_737","Grand Central","737","1","BBA47E8EW","0"
"2","A308F0B7","GO101_25_739","Grand Central","739","1","BBA47E8EW","0"
"2","A308F0B7","GO101_25_741","Grand Central","741","1","BBA47E8EW","0"
"2","A308F0B7","GO101_25_750","Hempstead","750","0","BBA47E8E","0"
"2","A308F0B7","GO101_25_752","Hempstead","752","0","BBA47E8E","0"
"2","A308F0B7","GO101_25_753","Grand Central","753","1","BBA47E8EW","0"
"2","A308F0B7","GO101_25_754","Hempstead","754","0","BBA47E8E","0"
"2","A308F0B7","GO101_25_755","Grand Central","755","1","BBA47E8EW","0"
"2","A308F0B7","GO101_25_756","Hempstead","756","0","4BEEF5BF","0"
"2","A308F0B7","GO101_25_757","Grand Central","757","1","BBA47E8EW","0"
"2","A308F0B7","GO101_25_758","Hempstead","758","0","A6CFAE20","0"
"2","A308F0B7","GO101_25_760","Hempstead","760","0","BBA47E8E","1"
"2","A308F0B7","GO101_25_761","Penn Station","761","1","A6CFAE20W","0"
"2","A308F0B7","GO101_25_762","Hempstead","762","0","4BEEF5BF","1"
"2","A308F0B7","GO101_25_763","Grand Central","763","1","BBA47E8EW","0"
"2","A308F0B7","GO101_25_766","Hempstead","766","0","A6CFAE20","1"
"2","A308F0B7","GO101_25_767","Grand Central","767","1","BBA47E8EW","0"
"2","A308F0B7","GO101_25_768","Hempstead","768","0","BBA47E8E","1"
"2","A308F0B7","GO101_25_769","Grand Central","769","1","BBA47E8EW","0"
"2","A308F0B7","GO101_25_770","Hempstead","770","0","BBA47E8E","1"
"2","A308F0B7","GO101_25_771","Grand Central","771","1","BBA47E8EW","0"
"2","A308F0B7","GO101_25_772","Hempstead","772","0","4BEEF5BF","1"
"2","A308F0B7","GO101_25_773","Grand Central","773","1","BBA47E8EW","0"
"2","A308F0B7","GO101_25_774","Hempstead","774","0","BBA47E8E","1"
"2","A308F0B7","GO101_25_775","Grand Central","775","1","BBA47E8EW","0"
"2","A308F0B7","GO101_25_778","Hempstead","778","0","A6CFAE20","1"
"2","A308F0B7","GO101_25_780","Hempstead","780","0","BBA47E8E","1"
"2","A308F0B7","GO101_25_782","Hempstead","782","0","BBA47E8E","0"
"2","A308F0B7","GO101_25_784","Hempstead","784","0","BBA47E8E","0"
"2","CC9E5E4E","GO101_25_786","Hempstead","786","0","BBA47E8E","0"
"2","D6A002A3","GO101_25_786_1","Hempstead","786","0","BBA47E8E","0"
"2","D6FBD819","GO101_25_788","Hempstead","788","0","BBA47E8E","0"
"2","D6A002A3","GO101_25_788_1","Hempstead","788","0","BBA47E8E","0"
"2","A70DA857","GO101_25_788_2","Hempstead","788","0","BBA47E8E","0"
"2","A308F0B7","GO101_25_799","Grand Central","799","1","BBA47E8EW","0"
"6","A308F0B7","GO101_25_801","Penn Station","801","1","1EFB3B6DW","0"
"6","44748594","GO101_25_802","Long Beach","802","0","1EFB3B6D","0"
"6","939CA82E","GO101_25_802_1","Long Beach","802","0","1EFB3B6D","0"
"6","A308F0B7","GO101_25_804","Long Beach","804","0","1EFB3B6D","0"
"6","A308F0B7","GO101_25_806","Long Beach","806","0","1EFB3B6D","0"
"6","A308F0B7","GO101_25_807","Penn Station","807","1","9AE1B4A5W","0"
"6","A308F0B7","GO101_25_809","Grand Central","809","1","878A640BW","0"
"6","A308F0B7","GO101_25_810","Long Beach","810","0","1EFB3B6D","0"
"6","A308F0B7","GO101_25_811","Grand Central","811","1","878A640BW","1"
"6","A308F0B7","GO101_25_812","Long Beach","812","0","9AE1B4A5","0"
"6","A308F0B7","GO101_25_813","Penn Station","813","1","1EFB3B6DW","1"
"6","A308F0B7","GO101_25_814","Long Beach","814","0","1EFB3B6D","0"
"6","A308F0B7","GO101_25_815","Atlantic Terminal","815","1","77C0EF3AW","1"
"6","A308F0B7","GO101_25_816","Long Beach","816","0","9AE1B4A5","0"
"6","A308F0B7","GO101_25_817","Penn Station","817","1","1EFB3B6DW","1"
"6","A308F0B7","GO101_25_819","Grand Central","819","1","878A640BW","1"
"6","A308F0B7","GO101_25_820","Long Beach","820","0","1EFB3B6D","0"
"6","A308F0B7","GO101_25_821","Penn Station","821","1","9AE1B4A5W","1"
"6","A308F0B7","GO101_25_822","Long Beach","822","0","9AE1B4A5","0"
"6","A308F0B7","GO101_25_823","Grand Central","823","1","878A640BW","1"
"6","A308F0B7","GO101_25_824","Long Beach","824","0","1EFB3B6D","0"
"6","A308F0B7","GO101_25_827","Grand Central","827","1","878A640BW","1"
"6","A308F0B7","GO101_25_829","Penn Station","829","1","9AE1B4A5W","1"
"6","A308F0B7","GO101_25_831","Penn Station","831","1","1EFB3B6DW","1"
"6","A308F0B7","GO101_25_833","Grand Central","833","1","878A640BW","1"
"6","A308F0B7","GO101_25_835","Penn Station","835","1","9AE1B4A5W","0"
"6","A308F0B7","GO101_25_837","Penn Station","837","1","1EFB3B6DW","0"
"6","A308F0B7","GO101_25_839","Penn Station","839","1","1EFB3B6DW","0"
"6","A308F0B7","GO101_25_852","Long Beach","852","0","1EFB3B6D","0"
"6","A308F0B7","GO101_25_853","Penn Station","853","1","1EFB3B6DW","0"
